iteration,latency (ms),gpu,layer,model_type,model
43,25.792415618896484,2,moe_l1_decode,Encoder-Decoder,Sliced
44,25.8024959564209,2,moe_l1_decode,Encoder-Decoder,Sliced
45,25.885791778564453,2,moe_l1_decode,Encoder-Decoder,Sliced
46,25.89833641052246,2,moe_l1_decode,Encoder-Decoder,Sliced
47,25.795360565185547,2,moe_l1_decode,Encoder-Decoder,Sliced
48,25.92355155944824,2,moe_l1_decode,Encoder-Decoder,Sliced
49,26.086559295654297,2,moe_l1_decode,Encoder-Decoder,Sliced
50,25.743167877197266,2,moe_l1_decode,Encoder-Decoder,Sliced
51,25.889663696289062,2,moe_l1_decode,Encoder-Decoder,Sliced
52,25.23705673217773,2,moe_l1_decode,Encoder-Decoder,Sliced
53,25.686687469482425,2,moe_l1_decode,Encoder-Decoder,Sliced
54,25.64998435974121,2,moe_l1_decode,Encoder-Decoder,Sliced
55,25.594879150390625,2,moe_l1_decode,Encoder-Decoder,Sliced
56,27.14828872680664,2,moe_l1_decode,Encoder-Decoder,Sliced
57,27.25324821472168,2,moe_l1_decode,Encoder-Decoder,Sliced
58,25.83545684814453,2,moe_l1_decode,Encoder-Decoder,Sliced
59,26.092832565307617,2,moe_l1_decode,Encoder-Decoder,Sliced
60,25.70672035217285,2,moe_l1_decode,Encoder-Decoder,Sliced
61,26.01759910583496,2,moe_l1_decode,Encoder-Decoder,Sliced
62,25.95395278930664,2,moe_l1_decode,Encoder-Decoder,Sliced
63,25.90185546875,2,moe_l1_decode,Encoder-Decoder,Sliced
64,27.518688201904297,2,moe_l1_decode,Encoder-Decoder,Sliced
65,25.75702476501465,2,moe_l1_decode,Encoder-Decoder,Sliced
66,26.05423927307129,2,moe_l1_decode,Encoder-Decoder,Sliced
67,25.76799964904785,2,moe_l1_decode,Encoder-Decoder,Sliced
68,25.95302391052246,2,moe_l1_decode,Encoder-Decoder,Sliced
69,25.85763168334961,2,moe_l1_decode,Encoder-Decoder,Sliced
70,25.714975357055664,2,moe_l1_decode,Encoder-Decoder,Sliced
71,25.833120346069336,2,moe_l1_decode,Encoder-Decoder,Sliced
72,25.659423828125,2,moe_l1_decode,Encoder-Decoder,Sliced
73,25.921951293945312,2,moe_l1_decode,Encoder-Decoder,Sliced
74,25.825183868408203,2,moe_l1_decode,Encoder-Decoder,Sliced
75,25.891935348510746,2,moe_l1_decode,Encoder-Decoder,Sliced
76,25.82316780090332,2,moe_l1_decode,Encoder-Decoder,Sliced
77,26.32111930847168,2,moe_l1_decode,Encoder-Decoder,Sliced
78,25.58639907836914,2,moe_l1_decode,Encoder-Decoder,Sliced
79,25.433984756469727,2,moe_l1_decode,Encoder-Decoder,Sliced
80,25.844480514526367,2,moe_l1_decode,Encoder-Decoder,Sliced
81,25.91398429870605,2,moe_l1_decode,Encoder-Decoder,Sliced
82,26.084447860717773,2,moe_l1_decode,Encoder-Decoder,Sliced
83,25.960447311401367,2,moe_l1_decode,Encoder-Decoder,Sliced
84,25.92470359802246,2,moe_l1_decode,Encoder-Decoder,Sliced
85,25.967967987060547,2,moe_l1_decode,Encoder-Decoder,Sliced
86,25.89683151245117,2,moe_l1_decode,Encoder-Decoder,Sliced
87,25.99811172485352,2,moe_l1_decode,Encoder-Decoder,Sliced
88,25.763263702392575,2,moe_l1_decode,Encoder-Decoder,Sliced
89,26.01094436645508,2,moe_l1_decode,Encoder-Decoder,Sliced
90,25.825056076049805,2,moe_l1_decode,Encoder-Decoder,Sliced
91,25.99363136291504,2,moe_l1_decode,Encoder-Decoder,Sliced
92,25.851104736328125,2,moe_l1_decode,Encoder-Decoder,Sliced
93,26.012319564819336,2,moe_l1_decode,Encoder-Decoder,Sliced
94,25.791423797607425,2,moe_l1_decode,Encoder-Decoder,Sliced
95,26.25702476501465,2,moe_l1_decode,Encoder-Decoder,Sliced
96,25.987136840820312,2,moe_l1_decode,Encoder-Decoder,Sliced
97,25.88640022277832,2,moe_l1_decode,Encoder-Decoder,Sliced
98,26.03948783874512,2,moe_l1_decode,Encoder-Decoder,Sliced
99,25.95369529724121,2,moe_l1_decode,Encoder-Decoder,Sliced
0,50.455265045166016,2,moe_l3,Encoder-Decoder,Sliced
1,51.641632080078125,2,moe_l3,Encoder-Decoder,Sliced
2,54.64255905151367,2,moe_l3,Encoder-Decoder,Sliced
3,48.72275161743164,2,moe_l3,Encoder-Decoder,Sliced
4,47.68806457519531,2,moe_l3,Encoder-Decoder,Sliced
5,47.35823822021485,2,moe_l3,Encoder-Decoder,Sliced
6,47.27167892456055,2,moe_l3,Encoder-Decoder,Sliced
7,48.76268768310547,2,moe_l3,Encoder-Decoder,Sliced
8,48.214111328125,2,moe_l3,Encoder-Decoder,Sliced
9,47.2495346069336,2,moe_l3,Encoder-Decoder,Sliced
10,52.78102493286133,2,moe_l3,Encoder-Decoder,Sliced
11,47.99350357055664,2,moe_l3,Encoder-Decoder,Sliced
12,47.60281753540039,2,moe_l3,Encoder-Decoder,Sliced
13,97.91667175292967,2,moe_l3,Encoder-Decoder,Sliced
14,47.71382522583008,2,moe_l3,Encoder-Decoder,Sliced
15,50.1932487487793,2,moe_l3,Encoder-Decoder,Sliced
16,98.2525405883789,2,moe_l3,Encoder-Decoder,Sliced
17,48.992767333984375,2,moe_l3,Encoder-Decoder,Sliced
18,46.859745025634766,2,moe_l3,Encoder-Decoder,Sliced
19,46.82931137084961,2,moe_l3,Encoder-Decoder,Sliced
20,46.634910583496094,2,moe_l3,Encoder-Decoder,Sliced
21,46.69164657592773,2,moe_l3,Encoder-Decoder,Sliced
22,49.31772613525391,2,moe_l3,Encoder-Decoder,Sliced
23,47.14044952392578,2,moe_l3,Encoder-Decoder,Sliced
24,47.05936050415039,2,moe_l3,Encoder-Decoder,Sliced
25,49.40169525146485,2,moe_l3,Encoder-Decoder,Sliced
26,46.813697814941406,2,moe_l3,Encoder-Decoder,Sliced
27,46.69148635864258,2,moe_l3,Encoder-Decoder,Sliced
28,48.39603042602539,2,moe_l3,Encoder-Decoder,Sliced
29,46.03327941894531,2,moe_l3,Encoder-Decoder,Sliced
30,47.4532470703125,2,moe_l3,Encoder-Decoder,Sliced
31,47.06700897216797,2,moe_l3,Encoder-Decoder,Sliced
32,48.10131072998047,2,moe_l3,Encoder-Decoder,Sliced
33,46.918113708496094,2,moe_l3,Encoder-Decoder,Sliced
34,48.31097412109375,2,moe_l3,Encoder-Decoder,Sliced
35,46.88345718383789,2,moe_l3,Encoder-Decoder,Sliced
36,47.1110725402832,2,moe_l3,Encoder-Decoder,Sliced
37,46.776641845703125,2,moe_l3,Encoder-Decoder,Sliced
38,46.7217903137207,2,moe_l3,Encoder-Decoder,Sliced
39,46.60099029541016,2,moe_l3,Encoder-Decoder,Sliced
40,46.53945541381836,2,moe_l3,Encoder-Decoder,Sliced
41,46.58566284179688,2,moe_l3,Encoder-Decoder,Sliced
42,46.76038360595703,2,moe_l3,Encoder-Decoder,Sliced
43,48.33907318115234,2,moe_l3,Encoder-Decoder,Sliced
44,46.55817413330078,2,moe_l3,Encoder-Decoder,Sliced
45,47.92755126953125,2,moe_l3,Encoder-Decoder,Sliced
46,50.14118576049805,2,moe_l3,Encoder-Decoder,Sliced
47,47.54652786254883,2,moe_l3,Encoder-Decoder,Sliced
48,46.41820907592773,2,moe_l3,Encoder-Decoder,Sliced
49,47.35465621948242,2,moe_l3,Encoder-Decoder,Sliced
50,49.30537414550781,2,moe_l3,Encoder-Decoder,Sliced
51,47.18703842163086,2,moe_l3,Encoder-Decoder,Sliced
52,46.58108901977539,2,moe_l3,Encoder-Decoder,Sliced
53,46.31955337524414,2,moe_l3,Encoder-Decoder,Sliced
54,46.59820938110352,2,moe_l3,Encoder-Decoder,Sliced
55,46.344993591308594,2,moe_l3,Encoder-Decoder,Sliced
56,46.93004989624024,2,moe_l3,Encoder-Decoder,Sliced
57,46.87340927124024,2,moe_l3,Encoder-Decoder,Sliced
58,46.859073638916016,2,moe_l3,Encoder-Decoder,Sliced
59,46.34614562988281,2,moe_l3,Encoder-Decoder,Sliced
60,46.69411087036133,2,moe_l3,Encoder-Decoder,Sliced
61,46.45904159545898,2,moe_l3,Encoder-Decoder,Sliced
62,46.50227355957031,2,moe_l3,Encoder-Decoder,Sliced
63,46.29596710205078,2,moe_l3,Encoder-Decoder,Sliced
64,46.6952018737793,2,moe_l3,Encoder-Decoder,Sliced
65,46.42841720581055,2,moe_l3,Encoder-Decoder,Sliced
66,46.77443313598633,2,moe_l3,Encoder-Decoder,Sliced
67,52.3218879699707,2,moe_l3,Encoder-Decoder,Sliced
68,46.716094970703125,2,moe_l3,Encoder-Decoder,Sliced
69,47.20943832397461,2,moe_l3,Encoder-Decoder,Sliced
70,46.53539276123047,2,moe_l3,Encoder-Decoder,Sliced
71,46.80624008178711,2,moe_l3,Encoder-Decoder,Sliced
72,46.57398223876953,2,moe_l3,Encoder-Decoder,Sliced
73,46.31673431396485,2,moe_l3,Encoder-Decoder,Sliced
74,46.58383941650391,2,moe_l3,Encoder-Decoder,Sliced
75,46.70742416381836,2,moe_l3,Encoder-Decoder,Sliced
76,47.30464172363281,2,moe_l3,Encoder-Decoder,Sliced
77,46.70121765136719,2,moe_l3,Encoder-Decoder,Sliced
78,46.74761581420898,2,moe_l3,Encoder-Decoder,Sliced
79,46.393985748291016,2,moe_l3,Encoder-Decoder,Sliced
80,46.98470306396485,2,moe_l3,Encoder-Decoder,Sliced
81,46.58921432495117,2,moe_l3,Encoder-Decoder,Sliced
82,46.68172836303711,2,moe_l3,Encoder-Decoder,Sliced
83,46.70771026611328,2,moe_l3,Encoder-Decoder,Sliced
84,48.910911560058594,2,moe_l3,Encoder-Decoder,Sliced
85,46.758079528808594,2,moe_l3,Encoder-Decoder,Sliced
86,46.63836669921875,2,moe_l3,Encoder-Decoder,Sliced
87,47.03628921508789,2,moe_l3,Encoder-Decoder,Sliced
88,46.753536224365234,2,moe_l3,Encoder-Decoder,Sliced
89,47.16124725341797,2,moe_l3,Encoder-Decoder,Sliced
90,47.07366561889648,2,moe_l3,Encoder-Decoder,Sliced
91,46.942752838134766,2,moe_l3,Encoder-Decoder,Sliced
92,47.01123046875,2,moe_l3,Encoder-Decoder,Sliced
93,47.106048583984375,2,moe_l3,Encoder-Decoder,Sliced
94,47.09033584594727,2,moe_l3,Encoder-Decoder,Sliced
95,47.18739318847656,2,moe_l3,Encoder-Decoder,Sliced
96,47.43164825439453,2,moe_l3,Encoder-Decoder,Sliced
97,46.39775848388672,2,moe_l3,Encoder-Decoder,Sliced
98,46.97526550292969,2,moe_l3,Encoder-Decoder,Sliced
99,46.44230270385742,2,moe_l3,Encoder-Decoder,Sliced
0,26.14985656738281,2,moe_l3_decode,Encoder-Decoder,Sliced
1,26.153728485107425,2,moe_l3_decode,Encoder-Decoder,Sliced
2,26.02060890197754,2,moe_l3_decode,Encoder-Decoder,Sliced
3,30.54662322998047,2,moe_l3_decode,Encoder-Decoder,Sliced
4,26.05900764465332,2,moe_l3_decode,Encoder-Decoder,Sliced
5,30.791040420532227,2,moe_l3_decode,Encoder-Decoder,Sliced
6,26.816064834594727,2,moe_l3_decode,Encoder-Decoder,Sliced
7,32.05427169799805,2,moe_l3_decode,Encoder-Decoder,Sliced
8,26.03913688659668,2,moe_l3_decode,Encoder-Decoder,Sliced
9,26.27827262878418,2,moe_l3_decode,Encoder-Decoder,Sliced
10,26.266752243041992,2,moe_l3_decode,Encoder-Decoder,Sliced
11,27.55094337463379,2,moe_l3_decode,Encoder-Decoder,Sliced
12,26.10182380676269,2,moe_l3_decode,Encoder-Decoder,Sliced
13,26.182079315185547,2,moe_l3_decode,Encoder-Decoder,Sliced
14,26.54985618591309,2,moe_l3_decode,Encoder-Decoder,Sliced
15,25.826719284057617,2,moe_l3_decode,Encoder-Decoder,Sliced
16,26.955808639526367,2,moe_l3_decode,Encoder-Decoder,Sliced
17,25.962879180908203,2,moe_l3_decode,Encoder-Decoder,Sliced
18,26.208480834960938,2,moe_l3_decode,Encoder-Decoder,Sliced
19,26.056928634643555,2,moe_l3_decode,Encoder-Decoder,Sliced
20,26.108192443847656,2,moe_l3_decode,Encoder-Decoder,Sliced
21,25.9204158782959,2,moe_l3_decode,Encoder-Decoder,Sliced
22,25.873823165893555,2,moe_l3_decode,Encoder-Decoder,Sliced
23,27.323488235473636,2,moe_l3_decode,Encoder-Decoder,Sliced
24,26.02560043334961,2,moe_l3_decode,Encoder-Decoder,Sliced
25,25.966720581054688,2,moe_l3_decode,Encoder-Decoder,Sliced
26,26.831552505493164,2,moe_l3_decode,Encoder-Decoder,Sliced
27,26.034656524658203,2,moe_l3_decode,Encoder-Decoder,Sliced
28,26.59008026123047,2,moe_l3_decode,Encoder-Decoder,Sliced
29,25.817440032958984,2,moe_l3_decode,Encoder-Decoder,Sliced
30,26.02099227905273,2,moe_l3_decode,Encoder-Decoder,Sliced
31,26.026655197143555,2,moe_l3_decode,Encoder-Decoder,Sliced
32,25.908767700195312,2,moe_l3_decode,Encoder-Decoder,Sliced
33,26.035327911376957,2,moe_l3_decode,Encoder-Decoder,Sliced
34,26.08844757080078,2,moe_l3_decode,Encoder-Decoder,Sliced
35,25.862079620361328,2,moe_l3_decode,Encoder-Decoder,Sliced
36,26.04128074645996,2,moe_l3_decode,Encoder-Decoder,Sliced
37,26.050048828125,2,moe_l3_decode,Encoder-Decoder,Sliced
38,26.10220718383789,2,moe_l3_decode,Encoder-Decoder,Sliced
39,26.00348854064941,2,moe_l3_decode,Encoder-Decoder,Sliced
40,26.007583618164062,2,moe_l3_decode,Encoder-Decoder,Sliced
41,26.037599563598636,2,moe_l3_decode,Encoder-Decoder,Sliced
42,26.14476776123047,2,moe_l3_decode,Encoder-Decoder,Sliced
43,25.95145606994629,2,moe_l3_decode,Encoder-Decoder,Sliced
44,26.051424026489254,2,moe_l3_decode,Encoder-Decoder,Sliced
45,26.14726448059082,2,moe_l3_decode,Encoder-Decoder,Sliced
46,26.82259178161621,2,moe_l3_decode,Encoder-Decoder,Sliced
47,26.072608947753903,2,moe_l3_decode,Encoder-Decoder,Sliced
48,26.634239196777344,2,moe_l3_decode,Encoder-Decoder,Sliced
49,26.28524780273437,2,moe_l3_decode,Encoder-Decoder,Sliced
50,26.083711624145508,2,moe_l3_decode,Encoder-Decoder,Sliced
51,26.03420829772949,2,moe_l3_decode,Encoder-Decoder,Sliced
52,26.035327911376957,2,moe_l3_decode,Encoder-Decoder,Sliced
53,25.891775131225582,2,moe_l3_decode,Encoder-Decoder,Sliced
54,25.927040100097656,2,moe_l3_decode,Encoder-Decoder,Sliced
55,26.00668716430664,2,moe_l3_decode,Encoder-Decoder,Sliced
56,25.672191619873047,2,moe_l3_decode,Encoder-Decoder,Sliced
57,26.856000900268555,2,moe_l3_decode,Encoder-Decoder,Sliced
58,25.792896270751957,2,moe_l3_decode,Encoder-Decoder,Sliced
59,25.902048110961918,2,moe_l3_decode,Encoder-Decoder,Sliced
60,26.01308822631836,2,moe_l3_decode,Encoder-Decoder,Sliced
61,26.13497543334961,2,moe_l3_decode,Encoder-Decoder,Sliced
62,25.96867179870605,2,moe_l3_decode,Encoder-Decoder,Sliced
63,25.901344299316406,2,moe_l3_decode,Encoder-Decoder,Sliced
64,26.066495895385746,2,moe_l3_decode,Encoder-Decoder,Sliced
65,27.082015991210938,2,moe_l3_decode,Encoder-Decoder,Sliced
66,26.085023880004883,2,moe_l3_decode,Encoder-Decoder,Sliced
67,26.046016693115234,2,moe_l3_decode,Encoder-Decoder,Sliced
68,26.18771171569824,2,moe_l3_decode,Encoder-Decoder,Sliced
69,25.99337577819824,2,moe_l3_decode,Encoder-Decoder,Sliced
70,26.066144943237305,2,moe_l3_decode,Encoder-Decoder,Sliced
71,26.00815963745117,2,moe_l3_decode,Encoder-Decoder,Sliced
72,26.01744079589844,2,moe_l3_decode,Encoder-Decoder,Sliced
73,26.09609603881836,2,moe_l3_decode,Encoder-Decoder,Sliced
74,26.151424407958984,2,moe_l3_decode,Encoder-Decoder,Sliced
75,26.096288681030277,2,moe_l3_decode,Encoder-Decoder,Sliced
76,26.21766471862793,2,moe_l3_decode,Encoder-Decoder,Sliced
77,26.196992874145508,2,moe_l3_decode,Encoder-Decoder,Sliced
78,26.074783325195312,2,moe_l3_decode,Encoder-Decoder,Sliced
79,26.07232093811035,2,moe_l3_decode,Encoder-Decoder,Sliced
80,25.96041679382324,2,moe_l3_decode,Encoder-Decoder,Sliced
81,26.09644889831543,2,moe_l3_decode,Encoder-Decoder,Sliced
82,25.992544174194336,2,moe_l3_decode,Encoder-Decoder,Sliced
83,28.812543869018555,2,moe_l3_decode,Encoder-Decoder,Sliced
84,25.83875274658203,2,moe_l3_decode,Encoder-Decoder,Sliced
85,26.135648727416992,2,moe_l3_decode,Encoder-Decoder,Sliced
86,26.269664764404297,2,moe_l3_decode,Encoder-Decoder,Sliced
87,25.9932804107666,2,moe_l3_decode,Encoder-Decoder,Sliced
88,27.20995140075684,2,moe_l3_decode,Encoder-Decoder,Sliced
89,25.85660743713379,2,moe_l3_decode,Encoder-Decoder,Sliced
90,27.390047073364254,2,moe_l3_decode,Encoder-Decoder,Sliced
91,26.15648078918457,2,moe_l3_decode,Encoder-Decoder,Sliced
92,26.061504364013672,2,moe_l3_decode,Encoder-Decoder,Sliced
93,25.74646377563477,2,moe_l3_decode,Encoder-Decoder,Sliced
94,25.951616287231445,2,moe_l3_decode,Encoder-Decoder,Sliced
95,26.223392486572266,2,moe_l3_decode,Encoder-Decoder,Sliced
96,26.10953521728516,2,moe_l3_decode,Encoder-Decoder,Sliced
97,25.84771156311035,2,moe_l3_decode,Encoder-Decoder,Sliced
98,25.8657283782959,2,moe_l3_decode,Encoder-Decoder,Sliced
99,25.846912384033203,2,moe_l3_decode,Encoder-Decoder,Sliced
0,58.05551910400391,2,moe_l5,Encoder-Decoder,Sliced
1,52.57212829589844,2,moe_l5,Encoder-Decoder,Sliced
2,47.71574401855469,2,moe_l5,Encoder-Decoder,Sliced
3,56.028926849365234,2,moe_l5,Encoder-Decoder,Sliced
4,48.6376953125,2,moe_l5,Encoder-Decoder,Sliced
5,49.33824157714844,2,moe_l5,Encoder-Decoder,Sliced
6,47.841407775878906,2,moe_l5,Encoder-Decoder,Sliced
7,47.16572952270508,2,moe_l5,Encoder-Decoder,Sliced
8,47.38889694213867,2,moe_l5,Encoder-Decoder,Sliced
9,47.43494415283203,2,moe_l5,Encoder-Decoder,Sliced
10,48.71625518798828,2,moe_l5,Encoder-Decoder,Sliced
11,47.579551696777344,2,moe_l5,Encoder-Decoder,Sliced
12,48.8812141418457,2,moe_l5,Encoder-Decoder,Sliced
13,98.38864135742188,2,moe_l5,Encoder-Decoder,Sliced
14,47.25276947021485,2,moe_l5,Encoder-Decoder,Sliced
15,47.61017608642578,2,moe_l5,Encoder-Decoder,Sliced
16,95.62185668945312,2,moe_l5,Encoder-Decoder,Sliced
17,47.2677116394043,2,moe_l5,Encoder-Decoder,Sliced
18,47.5365104675293,2,moe_l5,Encoder-Decoder,Sliced
19,46.980255126953125,2,moe_l5,Encoder-Decoder,Sliced
20,46.64700698852539,2,moe_l5,Encoder-Decoder,Sliced
21,47.10979080200195,2,moe_l5,Encoder-Decoder,Sliced
22,46.57747268676758,2,moe_l5,Encoder-Decoder,Sliced
23,48.14396667480469,2,moe_l5,Encoder-Decoder,Sliced
24,46.7795524597168,2,moe_l5,Encoder-Decoder,Sliced
25,47.55567932128906,2,moe_l5,Encoder-Decoder,Sliced
26,46.66988754272461,2,moe_l5,Encoder-Decoder,Sliced
27,46.60780715942383,2,moe_l5,Encoder-Decoder,Sliced
28,47.38115310668945,2,moe_l5,Encoder-Decoder,Sliced
29,46.857791900634766,2,moe_l5,Encoder-Decoder,Sliced
30,47.287071228027344,2,moe_l5,Encoder-Decoder,Sliced
31,46.73772811889648,2,moe_l5,Encoder-Decoder,Sliced
32,51.206817626953125,2,moe_l5,Encoder-Decoder,Sliced
33,50.28412628173828,2,moe_l5,Encoder-Decoder,Sliced
34,46.61171340942383,2,moe_l5,Encoder-Decoder,Sliced
35,46.74867248535156,2,moe_l5,Encoder-Decoder,Sliced
36,46.86377716064453,2,moe_l5,Encoder-Decoder,Sliced
37,46.71939086914063,2,moe_l5,Encoder-Decoder,Sliced
38,46.91715240478516,2,moe_l5,Encoder-Decoder,Sliced
39,47.56588745117188,2,moe_l5,Encoder-Decoder,Sliced
40,46.56742477416992,2,moe_l5,Encoder-Decoder,Sliced
41,46.86396789550781,2,moe_l5,Encoder-Decoder,Sliced
42,47.92316818237305,2,moe_l5,Encoder-Decoder,Sliced
43,46.63167953491211,2,moe_l5,Encoder-Decoder,Sliced
44,46.39753723144531,2,moe_l5,Encoder-Decoder,Sliced
45,46.76723098754883,2,moe_l5,Encoder-Decoder,Sliced
46,45.99055862426758,2,moe_l5,Encoder-Decoder,Sliced
47,46.74505615234375,2,moe_l5,Encoder-Decoder,Sliced
48,49.65289688110352,2,moe_l5,Encoder-Decoder,Sliced
49,52.503360748291016,2,moe_l5,Encoder-Decoder,Sliced
50,47.17094421386719,2,moe_l5,Encoder-Decoder,Sliced
51,46.35091018676758,2,moe_l5,Encoder-Decoder,Sliced
52,49.60201644897461,2,moe_l5,Encoder-Decoder,Sliced
53,46.532447814941406,2,moe_l5,Encoder-Decoder,Sliced
54,46.4384651184082,2,moe_l5,Encoder-Decoder,Sliced
55,46.45884704589844,2,moe_l5,Encoder-Decoder,Sliced
56,47.92115020751953,2,moe_l5,Encoder-Decoder,Sliced
57,46.45199966430664,2,moe_l5,Encoder-Decoder,Sliced
58,47.78947067260742,2,moe_l5,Encoder-Decoder,Sliced
59,46.45075225830078,2,moe_l5,Encoder-Decoder,Sliced
60,46.378047943115234,2,moe_l5,Encoder-Decoder,Sliced
61,46.43564987182617,2,moe_l5,Encoder-Decoder,Sliced
62,46.97750473022461,2,moe_l5,Encoder-Decoder,Sliced
63,47.55654525756836,2,moe_l5,Encoder-Decoder,Sliced
64,46.68476867675781,2,moe_l5,Encoder-Decoder,Sliced
65,46.54054260253906,2,moe_l5,Encoder-Decoder,Sliced
66,46.84864044189453,2,moe_l5,Encoder-Decoder,Sliced
67,46.771392822265625,2,moe_l5,Encoder-Decoder,Sliced
68,48.23487854003906,2,moe_l5,Encoder-Decoder,Sliced
69,46.98995208740234,2,moe_l5,Encoder-Decoder,Sliced
70,46.67103958129883,2,moe_l5,Encoder-Decoder,Sliced
71,46.51536178588867,2,moe_l5,Encoder-Decoder,Sliced
72,46.51785659790039,2,moe_l5,Encoder-Decoder,Sliced
73,46.426719665527344,2,moe_l5,Encoder-Decoder,Sliced
74,46.66134262084961,2,moe_l5,Encoder-Decoder,Sliced
75,46.53228759765625,2,moe_l5,Encoder-Decoder,Sliced
76,47.56886291503906,2,moe_l5,Encoder-Decoder,Sliced
77,46.45366287231445,2,moe_l5,Encoder-Decoder,Sliced
78,46.4705924987793,2,moe_l5,Encoder-Decoder,Sliced
79,46.20723342895508,2,moe_l5,Encoder-Decoder,Sliced
80,46.907711029052734,2,moe_l5,Encoder-Decoder,Sliced
81,46.61123275756836,2,moe_l5,Encoder-Decoder,Sliced
82,47.03257751464844,2,moe_l5,Encoder-Decoder,Sliced
83,48.22451019287109,2,moe_l5,Encoder-Decoder,Sliced
84,46.85958480834961,2,moe_l5,Encoder-Decoder,Sliced
85,46.87619018554688,2,moe_l5,Encoder-Decoder,Sliced
86,47.00563049316406,2,moe_l5,Encoder-Decoder,Sliced
87,46.64873504638672,2,moe_l5,Encoder-Decoder,Sliced
88,46.82160186767578,2,moe_l5,Encoder-Decoder,Sliced
89,47.08137512207031,2,moe_l5,Encoder-Decoder,Sliced
90,47.171295166015625,2,moe_l5,Encoder-Decoder,Sliced
91,47.02000045776367,2,moe_l5,Encoder-Decoder,Sliced
92,46.46783828735352,2,moe_l5,Encoder-Decoder,Sliced
93,47.050880432128906,2,moe_l5,Encoder-Decoder,Sliced
94,46.77881622314453,2,moe_l5,Encoder-Decoder,Sliced
95,48.6822395324707,2,moe_l5,Encoder-Decoder,Sliced
96,47.18511962890625,2,moe_l5,Encoder-Decoder,Sliced
97,46.411903381347656,2,moe_l5,Encoder-Decoder,Sliced
98,46.72284698486328,2,moe_l5,Encoder-Decoder,Sliced
99,46.51417541503906,2,moe_l5,Encoder-Decoder,Sliced
0,25.54803276062012,2,moe_l5_decode,Encoder-Decoder,Sliced
1,25.537599563598636,2,moe_l5_decode,Encoder-Decoder,Sliced
2,29.49945640563965,2,moe_l5_decode,Encoder-Decoder,Sliced
3,25.70854377746582,2,moe_l5_decode,Encoder-Decoder,Sliced
4,25.833023071289062,2,moe_l5_decode,Encoder-Decoder,Sliced
5,25.54403114318848,2,moe_l5_decode,Encoder-Decoder,Sliced
6,25.955360412597656,2,moe_l5_decode,Encoder-Decoder,Sliced
7,26.064319610595703,2,moe_l5_decode,Encoder-Decoder,Sliced
8,25.69980812072754,2,moe_l5_decode,Encoder-Decoder,Sliced
9,28.1824951171875,2,moe_l5_decode,Encoder-Decoder,Sliced
10,27.164640426635746,2,moe_l5_decode,Encoder-Decoder,Sliced
11,26.696447372436523,2,moe_l5_decode,Encoder-Decoder,Sliced
12,25.85081672668457,2,moe_l5_decode,Encoder-Decoder,Sliced
13,25.816160202026367,2,moe_l5_decode,Encoder-Decoder,Sliced
14,25.604736328125,2,moe_l5_decode,Encoder-Decoder,Sliced
15,25.7675838470459,2,moe_l5_decode,Encoder-Decoder,Sliced
16,26.34796714782715,2,moe_l5_decode,Encoder-Decoder,Sliced
17,25.67638397216797,2,moe_l5_decode,Encoder-Decoder,Sliced
18,25.5894718170166,2,moe_l5_decode,Encoder-Decoder,Sliced
19,25.72076797485352,2,moe_l5_decode,Encoder-Decoder,Sliced
20,180.9739227294922,2,moe_l5_decode,Encoder-Decoder,Sliced
21,25.705087661743164,2,moe_l5_decode,Encoder-Decoder,Sliced
22,25.61724853515625,2,moe_l5_decode,Encoder-Decoder,Sliced
23,25.984224319458008,2,moe_l5_decode,Encoder-Decoder,Sliced
24,27.084287643432617,2,moe_l5_decode,Encoder-Decoder,Sliced
25,25.61942481994629,2,moe_l5_decode,Encoder-Decoder,Sliced
26,25.60211181640625,2,moe_l5_decode,Encoder-Decoder,Sliced
27,25.64998435974121,2,moe_l5_decode,Encoder-Decoder,Sliced
28,25.595808029174805,2,moe_l5_decode,Encoder-Decoder,Sliced
29,25.67043113708496,2,moe_l5_decode,Encoder-Decoder,Sliced
30,25.7193603515625,2,moe_l5_decode,Encoder-Decoder,Sliced
